dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,8.165373,3.249788,25.620000,14.000000,0.000000,0.000000,6.015189
0.010000,8.300743,3.214090,25.760000,14.000000,0.000000,0.000000,6.035465
0.010000,8.436804,3.181125,25.900000,14.000000,0.000000,0.000000,6.055455
0.010000,8.573492,3.150865,26.040000,14.000000,0.000000,0.000000,6.075123
0.010000,8.710745,3.123275,26.180000,14.000000,0.000000,0.000000,6.094437
0.010000,8.848499,3.098314,26.320000,14.000000,0.000000,0.000000,6.113365
0.010000,8.986697,3.075937,26.460000,14.000000,0.000000,0.000000,6.131880
0.010000,9.125282,3.056092,26.600000,14.000000,0.000000,0.000000,6.149958
0.010000,9.264198,3.038724,26.740000,14.000000,0.000000,0.000000,6.167576
0.010000,9.403396,3.023773,26.880000,14.000000,0.000000,0.000000,6.184715
0.010000,9.542827,3.011176,27.020000,14.000000,0.000000,0.000000,6.201359
0.010000,9.682445,3.000865,27.160000,14.000000,0.000000,0.000000,6.217495
0.010000,9.822209,2.992772,27.300000,14.000000,0.000000,0.000000,6.233110
0.010000,9.962081,2.986826,27.440000,14.000000,0.000000,0.000000,6.248197
0.010000,10.102027,2.982953,27.580000,14.000000,0.000000,0.000000,6.262748
0.010000,10.242013,2.981079,27.720000,14.000000,0.000000,0.000000,6.276761
0.010000,10.382012,2.981129,27.860000,14.000000,0.000000,0.000000,0.007046
0.010000,10.521998,2.983026,28.000000,14.000000,0.000000,0.000000,0.019974
0.010000,10.661949,2.986696,28.140000,14.000000,0.000000,0.000000,0.032359
0.010000,10.801845,2.992060,28.280000,14.000000,0.000000,0.000000,0.044205
0.010000,10.941670,2.999043,28.420000,14.000000,0.000000,0.000000,0.055513
0.010000,11.081410,3.007570,28.560000,14.000000,0.000000,0.000000,0.066287
0.010000,11.221052,3.017565,28.700000,14.000000,0.000000,0.000000,0.076533
0.010000,11.360587,3.028954,28.840000,14.000000,0.000000,0.000000,0.086255
0.010000,11.500009,3.041662,28.980000,14.000000,0.000000,0.000000,0.095459
0.010000,11.639311,3.055618,29.120000,14.000000,0.000000,0.000000,0.104152
0.010000,11.778491,3.070748,29.260000,14.000000,0.000000,0.000000,0.112339
0.010000,11.917546,3.086983,29.400000,14.000000,0.000000,0.000000,0.120026
0.010000,12.056476,3.104252,29.540000,14.000000,0.000000,0.000000,0.127221
0.010000,12.195284,3.122486,29.680000,14.000000,0.000000,0.000000,0.133929
0.010000,12.333970,3.141618,29.820000,14.000000,0.000000,0.000000,0.140158
0.010000,12.472539,3.161580,29.960000,14.000000,0.000000,0.000000,0.145911
0.010000,12.610997,3.182306,30.100000,14.000000,0.000000,0.000000,0.151197
0.010000,12.749347,3.203732,30.240000,14.000000,0.000000,0.000000,0.156019
0.010000,12.887598,3.225793,30.380000,14.000000,0.000000,0.000000,0.160384
0.010000,13.025756,3.248426,30.520000,14.000000,0.000000,0.000000,0.164295
0.010000,13.163830,3.271569,30.660000,14.000000,0.000000,0.000000,0.167758
0.010000,13.301829,3.295158,30.800000,14.000000,0.000000,0.000000,0.170776
0.010000,13.439760,3.319133,30.940000,14.000000,0.000000,0.000000,0.173352
0.010000,13.577635,3.343434,31.080000,14.000000,0.000000,0.000000,0.175490
0.010000,13.715463,3.367999,31.220000,14.000000,0.000000,0.000000,0.177192
0.010000,13.853255,3.392768,31.360000,14.000000,0.000000,0.000000,0.178461
0.010000,13.991020,3.417683,31.500000,14.000000,0.000000,0.000000,0.179297
0.010000,14.128770,3.442683,31.640000,14.000000,0.000000,0.000000,0.179701
0.010000,14.266515,3.467709,31.780000,14.000000,0.000000,0.000000,0.179675
0.010000,14.404266,3.492702,31.920000,14.000000,0.000000,0.000000,0.179218
0.010000,14.542034,3.517602,32.060000,14.000000,0.000000,0.000000,0.178330
0.010000,14.679829,3.542350,32.200000,14.000000,0.000000,0.000000,0.177009
0.010000,14.817662,3.566886,32.340000,14.000000,0.000000,0.000000,0.175254
0.010000,14.955543,3.591151,32.480000,14.000000,0.000000,0.000000,0.173063
0.010000,15.093483,3.615082,32.620000,14.000000,0.000000,0.000000,0.170433
0.010000,15.231490,3.638621,32.760000,14.000000,0.000000,0.000000,0.167361
0.010000,15.369573,3.661704,32.900000,14.000000,0.000000,0.000000,0.163844
0.010000,15.507743,3.684271,33.040000,14.000000,0.000000,0.000000,0.159878
0.010000,15.646005,3.706259,33.180000,14.000000,0.000000,0.000000,0.155458
0.010000,15.784368,3.727603,33.320000,14.000000,0.000000,0.000000,0.150580
0.010000,15.922839,3.748240,33.460000,14.000000,0.000000,0.000000,0.145238
0.010000,16.061422,3.768105,33.600000,14.000000,0.000000,0.000000,0.139427
